timestamp_utc,nav,benchmark_index,regime_bull,signal_json,target_position_json,current_positions_json,target_units_json,order_deltas_json
2026-04-09 16:31:00+00:00,100113.18618406898,0.9978640343998383,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9921, ""USD_JPY"": -13348}","{""EUR_USD"": 11397, ""GBP_USD"": 9922, ""USD_JPY"": -13348}","{""EUR_USD"": 1, ""GBP_USD"": 1}"
2026-04-09 16:32:00+00:00,100105.32754264622,0.9980715816268941,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11397, ""GBP_USD"": 9922, ""USD_JPY"": -13348}","{""EUR_USD"": 11398, ""GBP_USD"": 9923, ""USD_JPY"": -13347}","{""EUR_USD"": 1, ""GBP_USD"": 1, ""USD_JPY"": 1}"
2026-04-09 16:33:00+00:00,100106.35423459778,0.9980410563336547,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11398, ""GBP_USD"": 9923, ""USD_JPY"": -13347}","{""EUR_USD"": 11399, ""GBP_USD"": 9922, ""USD_JPY"": -13347}","{""EUR_USD"": 1, ""GBP_USD"": -1}"
2026-04-09 16:34:00+00:00,100111.05995873759,0.9980500343610781,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11399, ""GBP_USD"": 9922, ""USD_JPY"": -13347}","{""EUR_USD"": 11397, ""GBP_USD"": 9921, ""USD_JPY"": -13348}","{""EUR_USD"": -2, ""GBP_USD"": -1, ""USD_JPY"": -1}"
2026-04-09 16:35:00+00:00,100109.136784848,0.9980863179753545,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11397, ""GBP_USD"": 9921, ""USD_JPY"": -13348}","{""EUR_USD"": 11397, ""GBP_USD"": 9922, ""USD_JPY"": -13347}","{""GBP_USD"": 1, ""USD_JPY"": 1}"
2026-04-09 16:36:00+00:00,100107.7089226106,0.9981104038558212,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11397, ""GBP_USD"": 9922, ""USD_JPY"": -13347}","{""EUR_USD"": 11397, ""GBP_USD"": 9923, ""USD_JPY"": -13347}","{""GBP_USD"": 1}"
2026-04-09 16:37:00+00:00,100109.6575825813,0.9981177720300516,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11397, ""GBP_USD"": 9923, ""USD_JPY"": -13347}","{""EUR_USD"": 11396, ""GBP_USD"": 9922, ""USD_JPY"": -13347}","{""EUR_USD"": -1, ""GBP_USD"": -1}"
2026-04-09 16:38:00+00:00,100106.9554871372,0.9982660023586825,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9922, ""USD_JPY"": -13347}","{""EUR_USD"": 11396, ""GBP_USD"": 9922, ""USD_JPY"": -13347}",{}
2026-04-09 16:39:00+00:00,100107.3969703569,0.9982725036888858,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9922, ""USD_JPY"": -13347}","{""EUR_USD"": 11396, ""GBP_USD"": 9922, ""USD_JPY"": -13347}",{}
2026-04-09 16:40:00+00:00,100099.3150619706,0.9984237679716116,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9922, ""USD_JPY"": -13347}","{""EUR_USD"": 11397, ""GBP_USD"": 9923, ""USD_JPY"": -13346}","{""EUR_USD"": 1, ""GBP_USD"": 1, ""USD_JPY"": 1}"
2026-04-09 16:41:00+00:00,100095.66642257787,0.9984839517140632,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11397, ""GBP_USD"": 9923, ""USD_JPY"": -13346}","{""EUR_USD"": 11397, ""GBP_USD"": 9925, ""USD_JPY"": -13346}","{""GBP_USD"": 2}"
2026-04-09 16:42:00+00:00,100098.66459799637,0.998417080889117,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11397, ""GBP_USD"": 9925, ""USD_JPY"": -13346}","{""EUR_USD"": 11397, ""GBP_USD"": 9924, ""USD_JPY"": -13346}","{""GBP_USD"": -1}"
2026-04-09 16:43:00+00:00,100103.80017898527,0.9982203692123996,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11397, ""GBP_USD"": 9924, ""USD_JPY"": -13346}","{""EUR_USD"": 11397, ""GBP_USD"": 9924, ""USD_JPY"": -13347}","{""USD_JPY"": -1}"
2026-04-09 16:44:00+00:00,100104.24975418061,0.9981831568366657,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11397, ""GBP_USD"": 9924, ""USD_JPY"": -13347}","{""EUR_USD"": 11396, ""GBP_USD"": 9924, ""USD_JPY"": -13347}","{""EUR_USD"": -1}"
2026-04-09 16:45:00+00:00,100096.57392210895,0.9984657479894946,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9924, ""USD_JPY"": -13347}","{""EUR_USD"": 11397, ""GBP_USD"": 9925, ""USD_JPY"": -13346}","{""EUR_USD"": 1, ""GBP_USD"": 1, ""USD_JPY"": 1}"
2026-04-09 16:46:00+00:00,100099.57211500712,0.9983988771645481,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11397, ""GBP_USD"": 9925, ""USD_JPY"": -13346}","{""EUR_USD"": 11397, ""GBP_USD"": 9924, ""USD_JPY"": -13346}","{""GBP_USD"": -1}"
2026-04-09 16:47:00+00:00,100102.60888451592,0.998307053615108,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11397, ""GBP_USD"": 9924, ""USD_JPY"": -13346}","{""EUR_USD"": 11396, ""GBP_USD"": 9924, ""USD_JPY"": -13347}","{""EUR_USD"": -1, ""USD_JPY"": -1}"
2026-04-09 16:48:00+00:00,100101.15143858851,0.9983311394955747,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9924, ""USD_JPY"": -13347}","{""EUR_USD"": 11397, ""GBP_USD"": 9924, ""USD_JPY"": -13346}","{""EUR_USD"": 1, ""USD_JPY"": 1}"
2026-04-09 16:49:00+00:00,100094.4748984832,0.9985518751353283,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11397, ""GBP_USD"": 9924, ""USD_JPY"": -13346}","{""EUR_USD"": 11397, ""GBP_USD"": 9925, ""USD_JPY"": -13345}","{""GBP_USD"": 1, ""USD_JPY"": 1}"
2026-04-09 16:50:00+00:00,100097.40313052169,0.9984849423929513,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11397, ""GBP_USD"": 9925, ""USD_JPY"": -13345}","{""EUR_USD"": 11396, ""GBP_USD"": 9925, ""USD_JPY"": -13346}","{""EUR_USD"": -1, ""USD_JPY"": -1}"
2026-04-09 16:51:00+00:00,100100.57404594019,0.9984181334854355,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9925, ""USD_JPY"": -13346}","{""EUR_USD"": 11396, ""GBP_USD"": 9924, ""USD_JPY"": -13346}","{""GBP_USD"": -1}"
2026-04-09 16:52:00+00:00,100104.51018595883,0.9982581388450082,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9924, ""USD_JPY"": -13346}","{""EUR_USD"": 11395, ""GBP_USD"": 9924, ""USD_JPY"": -13347}","{""EUR_USD"": -1, ""USD_JPY"": -1}"
2026-04-09 16:53:00+00:00,100102.96317864866,0.9982634637440317,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11395, ""GBP_USD"": 9924, ""USD_JPY"": -13347}","{""EUR_USD"": 11395, ""GBP_USD"": 9925, ""USD_JPY"": -13347}","{""GBP_USD"": 1}"
2026-04-09 16:54:00+00:00,100097.08132078257,0.998403520971836,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11395, ""GBP_USD"": 9925, ""USD_JPY"": -13347}","{""EUR_USD"": 11396, ""GBP_USD"": 9926, ""USD_JPY"": -13346}","{""EUR_USD"": 1, ""GBP_USD"": 1, ""USD_JPY"": 1}"
2026-04-09 16:55:00+00:00,100093.54933382706,0.9985075422550859,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9926, ""USD_JPY"": -13346}","{""EUR_USD"": 11396, ""GBP_USD"": 9927, ""USD_JPY"": -13345}","{""GBP_USD"": 1, ""USD_JPY"": 1}"
2026-04-09 16:56:00+00:00,100094.11402915796,0.9984891527782258,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9927, ""USD_JPY"": -13345}","{""EUR_USD"": 11396, ""GBP_USD"": 9927, ""USD_JPY"": -13345}",{}
2026-04-09 16:57:00+00:00,100092.57906701665,0.9985568904471993,False,"{""EURUSD"": 1.0, ""GBPUSD"": -1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": 9927, ""USD_JPY"": -13345}","{""EUR_USD"": 11396, ""GBP_USD"": -9927, ""USD_JPY"": -13345}","{""GBP_USD"": -19854}"
2026-04-09 16:58:00+00:00,100092.51273701664,0.9985581287958092,False,"{""EURUSD"": 1.0, ""GBPUSD"": -1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11396, ""GBP_USD"": -9927, ""USD_JPY"": -13345}","{""EUR_USD"": 11395, ""GBP_USD"": -9926, ""USD_JPY"": -13345}","{""EUR_USD"": -1, ""GBP_USD"": 1}"
